book_id,author_id,role
29863,1705,Illustrator
29863,352,Illustrator
29864,2523,writer
29864,20459,Goodreads Author)
29865,20460,Goodreads Author
29866,20461,Goodreads Author
29867,1917,Goodreads Author
29868,7378,writer
29869,20462,writer
29869,20463,Translator
29870,20464,writer
29870,20465,Illustrator
29871,20466,writer
29872,20467,Goodreads Author
29873,20468,writer
29874,20469,Goodreads Author
29875,17661,writer
29876,20470,writer
29877,19854,Goodreads Author
29878,7637,writer
29879,20471,Goodreads Author
29880,7074,Goodreads Author
29881,5540,writer
29881,6586,Illustrator
29882,4505,writer
29883,7263,Goodreads Author
29884,20472,writer
29885,4388,Goodreads Author
29886,3089,Goodreads Author
29887,20473,writer
29888,20474,writer
29889,4858,writer
29890,294,writer
29891,20475,Goodreads Author
29892,5436,writer
29893,11600,Goodreads Author
29894,263,Goodreads Author
29894,1178,Goodreads Author
29895,19870,Goodreads Author
29896,20476,Editor
29896,20477,Editor
29896,20478,Editor
29896,11142,Foreword
29896,20479,Translator
29897,20480,Goodreads Author
29897,20481,writer
29897,20482,Goodreads Author)
29898,8758,Goodreads Author
29899,20483,Goodreads Author
29900,19181,writer
29901,423,Goodreads Author
29901,3470,Goodreads Author
29901,8307,Illustrations
29902,20484,writer
29902,20485,writer
29903,20486,writer
29904,910,Goodreads Author
29905,20487,Goodreads Author
29906,20488,Goodreads Author
29907,20489,writer
29908,1492,Goodreads Author
29909,20490,Goodreads Author
29910,20491,Goodreads Author
29911,20492,Goodreads Author
29912,19194,writer
29913,20493,Goodreads Author
29913,5262,writer
29914,10162,Goodreads Author
29915,20494,writer
29916,11646,Goodreads Author
29917,2542,writer
29918,20495,Goodreads Author
29919,7736,writer
29919,7737,Goodreads Author
29920,20496,writer
29921,20497,writer
29921,20498,Translator
29922,20499,Goodreads Author
29923,2197,writer
29923,20500,Editor
29924,5645,Goodreads Author
29925,20501,writer
29926,4759,Goodreads Author
29927,5046,Goodreads Author
29928,2021,writer
29928,20502,Translator
29929,20503,writer
29930,20504,writer
29931,11689,Goodreads Author
29932,2348,Goodreads Author
29933,20505,Goodreads Author
29934,20506,Goodreads Author
29934,14428,Goodreads Author
29935,7316,writer
29936,20507,writer
29937,20508,Goodreads Author
29938,20509,writer
29939,19899,Goodreads Author
29940,8569,writer
29941,20510,writer
29942,19901,Goodreads Author
29943,19211,writer
29944,20511,writer
29945,20512,Goodreads Author
29946,696,writer
29947,2920,Goodreads Author
29948,51,Goodreads Author
29949,7707,Goodreads Author
29950,20513,Goodreads Author
29951,1074,Goodreads Author
29952,20514,Goodreads Author
29953,20515,Goodreads Author
29954,20516,Goodreads Author
29955,3214,writer
29956,16497,Goodreads Author
29957,11734,pseudonym
29957,15278,Goodreads Author
29958,9414,Goodreads Author
29959,20517,writer
29959,20518,Translator
29960,201,Goodreads Author
29961,20519,Goodreads Author
29962,869,writer
29963,1484,writer
29964,1761,writer
29965,12084,writer
29966,17759,Goodreads Author
29967,11450,writer
29968,20520,Goodreads Author
29969,267,writer
29970,20521,Goodreads Author
29971,2028,Goodreads Author
29972,902,writer
29972,1864,extra story
29972,20522,introduction
29972,147,Goodreads Author)
29973,7554,writer
29974,11784,writer
29975,7728,writer
29976,20523,Goodreads Author
29977,2534,Goodreads Author
29978,20524,writer
29978,20525,Translator
29979,1254,Goodreads Author
29980,8282,Goodreads Author
29981,17633,Goodreads Author
29982,4930,writer
29983,1015,writer
29984,20324,Goodreads Author
29985,20526,Adaptor
29985,434,writer
29986,7196,writer
29987,20527,writer
29988,2594,writer
29989,20528,writer
29990,20529,Goodreads Author
29991,2989,writer
29992,3192,writer
29993,20530,Goodreads Author
29994,12936,writer
29994,20531,Illustrator
29994,20532,Illustrator
29995,19932,Goodreads Author
29996,20533,Goodreads Author
29997,9939,Goodreads Author
29997,20534,Illustrator
29998,67,writer
29999,7747,Goodreads Author
30000,11925,Goodreads Author
30001,4461,Goodreads Author
30002,18504,Goodreads Author
30003,20535,writer
30004,20536,Goodreads Author
30005,3484,Goodreads Author
30006,20537,writer
30006,11420,Editor
30007,20538,Goodreads Author
30008,468,writer
30009,8281,Goodreads Author
30009,8282,Goodreads Author
30010,20539,writer
30010,20540,writer
30011,1100,writer
30012,20541,Goodreads Author
30013,20542,Goodreads Author
30014,20543,Goodreads Author
30015,20544,writer
30016,20545,Goodreads Author
30017,20546,writer
30017,20547,محقق
30017,20548,محقق
30018,898,writer
30019,20549,writer
30020,20550,writer
30021,20551,writer
30021,20552,writer
30021,20553,writer
30021,1411,Apresentação
30021,20554,Prefácio
30021,20555,Tradutora
30021,20556,Tradutor
30022,15395,Goodreads Author
30023,12000,Goodreads Author
30024,882,writer
30025,20557,writer
30026,20558,writer
30026,20559,Illustrations
30027,5941,writer
30028,6039,Goodreads Author
30029,20560,writer
30030,20561,writer
30031,2270,writer
30032,20562,Goodreads Author
30033,20563,Goodreads Author
30034,6797,writer
30035,20564,writer
30036,19949,writer
30037,20565,writer
30038,19951,Goodreads Author
30039,20566,writer
30040,5529,writer
30040,5529,writer
30041,401,Goodreads Author
30042,14748,Editor
30042,20567,Editor
30042,20568,Foreward
30043,20569,writer
30044,20570,Illustrator
30044,20571,writer
30045,7869,writer
30045,20572,Translator
30046,20573,Goodreads Author
30047,5971,writer
30048,4808,writer
30049,20574,Goodreads Author
30049,20575,writer
30049,20576,Illustrator
30050,12063,Goodreads Author
30051,20577,writer
30051,15431,Editor
30052,20578,Goodreads Author
30053,16935,Goodreads Author
30054,9839,Goodreads Author
30055,1799,Goodreads Author
30056,20579,Goodreads Author
30057,20580,Goodreads Author
30058,20581,writer
30059,20582,Goodreads Author
30060,20583,writer
30060,1304,Translation
30061,8801,Goodreads Author
30062,20584,Goodreads Author
30063,19965,Goodreads Author
30064,2091,writer
30064,10640,Illustrator
30065,20585,writer
30066,15348,writer
30067,20586,Goodreads Author
30068,359,Goodreads Author
30069,9835,writer
30070,12179,Goodreads Author
30071,20587,writer
30072,326,Goodreads Author
30073,20588,Goodreads Author
30074,20589,writer
30074,20590,Translator
30074,5715,Foreword by
30075,17481,writer
30076,9048,Goodreads Author
30077,20591,Goodreads Author
30078,20592,writer
30079,20593,Compiler
30080,20594,writer
30081,20595,writer
30082,20596,Goodreads Author
30083,20597,writer
30083,20598,Illustrator
30084,13080,writer
30085,20599,Goodreads Author
30086,20600,writer
30087,8559,writer
30087,2796,Goodreads Author)
30088,20601,Goodreads Author
30089,20602,Goodreads Author
30090,3063,writer
30091,20603,writer
30091,20604,illustrator
30092,5858,Goodreads Author
30093,20605,writer
30093,20606,writer
30094,6146,writer
30095,2931,writer
30096,20607,writer
30097,15503,Goodreads Author
30098,4474,Goodreads Author
30099,4989,writer
30100,15604,writer
30101,20608,Goodreads Author
30102,5954,Goodreads Author
30103,20609,Goodreads Author
30104,5811,Goodreads Author
30104,5812,Goodreads Author
30105,20610,writer
30105,20611,writer
30105,20612,writer
30106,20613,writer
30107,20614,writer
30108,20615,Goodreads Author
30109,576,writer
30109,133,Translator
30109,1909,Translator
30110,130,writer
30110,131,Translator
30111,20616,Writer
30111,7889,Artist
30111,20617,Goodreads Author
30111,20618,writer
30111,20619,writer
30111,20620,Illustrator
30111,20621,Illustrator
30111,20622,Illustrator
30111,682,writer
30112,5004,writer
30113,20623,writer
30114,18669,Goodreads Author
30115,20624,writer
30116,17798,Goodreads Author
30117,20625,writer
30117,20626,Goodreads Author
30118,6448,writer
30118,20627,Translator
30119,20628,writer
30120,20629,Goodreads Author
30121,17822,writer
30122,8501,writer
30122,5688,Illustrator
30122,20630,Translator
30123,1271,writer
30124,20631,writer
30125,7289,writer
30126,658,writer
30126,20632,Translator
30127,20633,writer
30128,3107,writer
30129,17832,writer
30130,20634,writer
30131,20635,Goodreads Author
30132,7246,writer
30133,85,Goodreads Author
30134,835,writer
30134,836,writer
30135,20636,Goodreads Author
30136,6810,writer
30136,20637,writer
30137,86,writer
30137,87,Illustrator
30138,20638,writer
30139,118,writer
30140,333,writer
30141,13214,writer
30142,2728,writer
30143,655,writer
30143,2428,Translator
30143,20639,Goodreads Author)
30143,20640,Editor/Translator
30144,17846,writer
30145,5685,Goodreads Author
30146,5460,writer
30147,1095,Goodreads Author
30148,20641,writer
30149,20642,Goodreads Author
30150,17852,writer
30151,13569,writer
30152,20643,writer
30153,20644,writer
30153,20645,Editor
30154,848,writer
30155,5845,writer
30156,16763,Goodreads Author
30157,6043,Goodreads Author
30158,20646,Goodreads Author
30159,16776,writer
30160,6425,writer
30160,3637,Foreword
30160,1940,Preface
30161,20647,writer
30162,16039,writer
30163,8098,writer
30164,20648,Goodreads Author
30165,20649,writer
30166,527,Goodreads Author
30167,4344,writer
30168,20650,Goodreads Author
30169,20651,Goodreads Author
30170,20652,writer
30171,4120,Goodreads Author
30172,18717,writer
30172,18718,writer
30173,20653,writer
30173,20654,Illustrator
30174,12545,writer
30174,12546,Illustrator
30175,20655,Goodreads Author
30176,2988,writer
30177,1192,Goodreads Author
30178,6071,Goodreads Author
30179,9364,Goodreads Author
30180,20656,writer
30180,20657,Introduction
30181,20067,writer
30182,20658,Goodreads Author
30182,4849,Goodreads Author
30183,20659,writer
30184,20660,writer
30185,7387,writer
30186,3689,writer
30187,18728,writer
30188,14378,Goodreads Author
30189,20661,Goodreads Author
30190,9642,Goodreads Author
30191,20079,Goodreads Author
30192,20662,writer
30193,20663,writer
30194,20664,Goodreads Author
30194,20665,writer
30194,8581,Foreword
30195,20666,writer
30196,20667,Goodreads Author
30197,20668,writer
30198,17744,writer
30198,5205,Translator
30199,14397,Goodreads Author
30200,20669,Goodreads Author
30201,12623,Goodreads Author
30202,6013,writer
30202,6015,Translator
30202,6014,Editor
30202,20670,Introduction
30203,20671,Goodreads Author
30204,19487,writer
30205,9299,writer
30206,20672,writer
30206,20673,Illustrator
30207,15143,writer
30207,15144,writer
30207,15146,writer
30207,15147,writer
30207,704,Foreword
30208,20674,Goodreads Author
30208,17990,Goodreads Author
30209,16854,writer
30210,1731,writer
30211,7472,writer
30211,4419,Translation
30212,20675,writer
30213,20676,writer
30213,20677,Illustrator
30213,20678,Illustrator
30213,20679,Illustrator
30213,14408,Illustrator
30213,20680,Illustrator
30214,84,Goodreads Author
30215,20681,writer
30215,20682,Translator
30215,20683,Illustrator
30216,14448,writer
30217,20684,writer
30218,20685,writer
30219,12755,writer
30220,1212,Goodreads Author
30221,20686,Goodreads Author
30221,20687,writer
30221,20688,writer
30222,20689,writer
30222,20690,writer
30223,61,writer
30224,6607,writer
30225,20691,writer
30226,2650,Goodreads Author
30227,20692,Goodreads Author
30228,20693,Goodreads Author
30229,9912,Goodreads Author
30230,19291,writer
30231,20694,Goodreads Author
30232,20695,Goodreads Author
30232,20696,Goodreads Author
30233,12825,Goodreads Author
30234,332,writer
30234,4169,introduction
30235,20697,Goodreads Author
30236,1205,Goodreads Author
30237,2940,writer
30238,781,writer
30238,5479,Goodreads Author
30238,20698,writer
30238,6632,Illustrations
30239,20699,writer
30239,20700,editio
30239,20701,writer
30240,20702,writer
30241,2042,writer
30241,2043,Translator
30242,2887,writer
30243,20129,Goodreads Author
30243,20130,writer
30244,5759,writer
30244,20703,writer
30245,1873,writer
30245,20704,Illustrator
30245,20705,Illustrator
30245,20706,Illustrator
30245,20707,Illustrator
30245,16737,Illustrator
30245,5020,Illustrator
30245,3897,Illustrator
30245,682,writer
30246,20708,Goodreads Author
30247,20709,Goodreads Author
30248,20710,writer
30249,20711,writer
30250,226,writer
30250,20712,writer
30250,20713,Translator
30251,20714,writer
30252,20715,writer
30253,7004,writer
30254,20716,Goodreads Author
30255,20717,writer
30256,20718,writer
30257,1090,writer
30258,20719,writer
30259,18040,writer
30259,18041,writer
30260,12930,Goodreads Author
30261,20720,Goodreads Author
30262,14541,writer
30263,20721,Goodreads Author
30264,781,writer
30265,20722,writer
30266,419,writer
30267,20723,Goodreads Author
30268,1142,writer
30269,5458,Goodreads Author
30270,2411,writer
30270,20724,Translator
30270,20725,Illustrator
30271,20161,Goodreads Author
30272,20162,Goodreads Author
30273,20726,Goodreads Author
30274,17404,writer
30275,20727,Goodreads Author
30276,20728,Goodreads Author
30277,20729,Goodreads Author
30278,20164,Goodreads Author
30279,359,Goodreads Author
30280,20730,writer
30280,20731,Translator
30281,1498,writer
30282,20732,writer
30283,7766,Goodreads Author
30283,7767,Illustrator
30284,20733,Goodreads Author
30285,3893,Goodreads Author
30286,12390,Goodreads Author
30287,20734,writer
30287,20735,Illustrator
30288,9317,writer
30288,20736,ترجمة
30288,20737,ترجمة
30289,3246,Goodreads Author
30290,13042,Goodreads Author
30290,20738,writer
30291,13046,Goodreads Author
30291,13047,Goodreads Author
30292,20739,Goodreads Author
30293,14577,writer
30293,14580,writer
30293,14579,Translator
30293,14578,Editor
30294,20740,Goodreads Author
30294,20741,Traduction
30295,20742,Goodreads Author
30296,20743,writer
30297,20744,Goodreads Author
30297,20745,Translator
30297,20746,writer
30298,20747,Goodreads Author
30299,20748,writer
30300,6125,Goodreads Author
30301,20749,Goodreads Author
30302,7808,Goodreads Author
30303,15754,Goodreads Author
30304,20750,writer
30304,20751,Illustrator
30305,19857,writer
30305,11922,Goodreads Author
30306,20752,writer
30307,20753,writer
30308,20754,writer
30309,20755,Goodreads Author
30310,14643,Goodreads Author
30311,20756,writer
30311,20757,writer
30312,8829,writer
30313,1356,Goodreads Author
30314,20758,writer
30314,20759,Translator
30314,20760,Translator
30315,20761,writer
30316,8554,writer
30317,20762,Goodreads Author
30318,20763,writer
30319,2366,writer
30320,15923,Goodreads Author
30321,20764,Goodreads Author
30322,20200,Goodreads Author
30323,20765,Goodreads Author
30324,20766,writer
30325,20767,Goodreads Author
30326,20768,Goodreads Author
30327,18085,Goodreads Author
30328,7636,Goodreads Author
30329,2664,Goodreads Author
30330,7676,writer
30331,3620,writer
30332,66,writer
30333,20769,writer
30334,2483,Goodreads Author
30335,579,writer
30336,775,writer
30337,102,writer
30338,9618,writer
30339,1192,Goodreads Author
30340,164,writer
30341,20770,writer
30341,20771,writer
30342,9496,writer
30343,12255,writer
30344,20772,writer
30345,20773,writer
30346,20222,writer
30347,20774,writer
30347,20775,writer
30348,8569,writer
30349,4055,writer
30349,20776,Illustrator
30350,1130,writer
30351,20777,writer
30352,4789,writer
30353,2774,writer
30354,608,writer
30355,19629,writer
30356,3924,writer
30356,6476,Translator
30357,18894,writer
30358,5540,writer
30359,20778,writer
30359,20779,Illustrator
30360,9023,writer
30361,2756,writer
30361,20780,Introduction
30362,615,writer
30362,20781,Editor
30363,11662,writer
30363,20782,Editor
30363,20783,Edito
30363,16627,writer
30364,18899,Goodreads Author
30365,5570,Goodreads Author
30366,20784,writer
30366,20785,Illustrator
30367,5556,writer
30368,3460,writer
30368,3461,writer
30369,2608,writer
30370,16020,Goodreads Author
30371,20786,writer
30372,20787,writer
30373,1448,writer
30374,9826,Goodreads Author
30375,8274,writer
30375,8275,Illustrator
30376,3299,writer
30377,1826,writer
30378,17172,Goodreads Author
30379,20788,writer
30380,1403,writer
30381,20789,writer
30382,20790,writer
30383,10373,writer
30383,20791,Goodreads Author
30384,5074,writer
30385,1074,Goodreads Author
30386,6838,Goodreads Author
30387,615,writer
30387,20792,Editor
30387,20781,Editor
30388,8617,Goodreads Author
30389,20793,writer
30389,20794,Introduction
30390,5780,Goodreads Author
30391,7371,writer
30392,20795,writer
30392,20796,writer
30393,20797,writer
30393,10170,Illustrator
30394,7126,writer
30395,20798,writer
30395,20799,Foreword
30396,18180,writer
30396,18181,writer
